LTE,272,5,40101,1000480,-1,-6.2618,53.3502,1000,12,1,1628328501,1729358711,0
LTE,272,5,40101,1000478,-1,-6.2642,53.3521,500,26,1,1628328907,1729358710,0
LTE,272,3,40052,10498581,-1,-6.2656,53.3523,1000,12,1,1628329074,1729358767,0
LTE,272,3,40052,10498632,-1,-6.2638,53.3505,1000,6,1,1628329343,1729448233,0
LTE,272,3,40052,10507285,-1,-6.2673,53.3503,1000,6,1,1628329469,1729448233,0
LTE,272,3,4006,10497047,-1,-6.2639,53.3537,500,25,1,1628330111,1729358765,0
LTE,272,3,4006,10584343,-1,-6.2701,53.3605,1000,6,1,1628332425,1704270182,0
LTE,272,5,40305,80128,-1,-6.2443,53.383,1000,48,1,1628333613,1703104993,0
LTE,272,5,40305,909318,-1,-6.2372,53.3988,783,34,1,1628333708,1729548784,0
LTE,272,5,40305,124679,-1,-6.2331,53.4032,500,27,1,1628333743,1729548784,0
LTE,272,3,4006,11154453,-1,-6.2239,53.4172,1755,24,1,1628333804,1737933668,0
LTE,272,5,40300,820766,-1,-6.2202,53.4241,761,50,1,1628333834,1729548784,0
LTE,272,3,4006,10528022,-1,-6.2208,53.4259,1407,36,1,1628333846,1741095066,0
LTE,272,5,40300,923392,-1,-6.2277,53.4479,5762,28,1,1628334095,1729358705,0
LTE,272,5,40300,820738,-1,-6.2256,53.4361,10138,30,1,1628334115,1729358705,0
LTE,272,3,40113,10753794,-1,-7.3724,53.3822,2145,16,1,1629346523,1729185089,0
LTE,272,3,40113,11452161,-1,-7.411,53.3644,1660,50,1,1629346630,1729185090,0
LTE,272,3,40113,11452163,-1,-7.444,53.3593,1608,37,1,1629346703,1729284948,0
LTE,272,3,40113,10534147,-1,-7.4496,53.3592,928,28,1,1629346741,1729185090,0
LTE,272,3,40113,11317505,-1,-7.5099,53.3609,1807,48,1,1629346874,1729284948,0
LTE,272,3,40113,10754307,-1,-7.6034,53.3885,2526,50,1,1629347001,1729284946,0
LTE,272,3,40113,10754583,-1,-7.7917,53.3939,790,31,1,1629347400,1729185093,0
LTE,272,3,40113,10768406,-1,-7.8937,53.423,639,40,1,1629347628,1729284940,0
LTE,272,3,40113,10768407,-1,-7.9101,53.4276,1040,37,1,1629347641,1729284940,0
LTE,272,3,40113,11349525,-1,-7.9339,53.431,840,37,1,1629347693,1729284939,0
LTE,272,3,40113,11081238,-1,-7.9274,53.432,1000,19,1,1629347696,1729284939,0
LTE,272,3,40113,11145996,-1,-7.956,53.4314,974,27,1,1629347761,1729185095,0
LTE,272,3,40113,11146006,-1,-7.9551,53.4323,512,25,1,1629347780,1729185095,0
LTE,272,3,40113,10755350,-1,-7.9779,53.4219,1393,28,1,1629347795,1729284938,0
LTE,272,3,40113,10755340,-1,-7.9749,53.4235,902,30,1,1629347831,1729185096,0
LTE,272,3,40113,10755330,-1,-7.9745,53.4219,782,29,1,1629347848,1729284938,0
LTE,272,3,40113,11449109,-1,-7.997,53.4139,1454,37,1,1629347896,1729284938,0
LTE,272,3,40113,10755351,-1,-8.0048,53.4139,1168,44,1,1629347900,1729284938,0
LTE,272,3,40113,11449111,-1,-8.0353,53.4036,1287,32,1,1629347925,1729284937,0
LTE,272,3,40113,11449101,-1,-8.0278,53.4055,1365,43,1,1629347941,1729284937,0
LTE,272,3,40113,11008257,-1,-8.0546,53.3911,1237,47,1,1629348058,1729284937,0
LTE,272,3,40113,11008259,-1,-8.0555,53.3725,2733,47,1,1629348068,1729284937,0
LTE,272,3,40113,11008535,-1,-8.1646,53.3181,2251,13,1,1629348297,1729284935,0
LTE,272,3,40113,11008525,-1,-8.1524,53.3205,2067,37,1,1629348299,1729284935,0
LTE,272,3,40113,11008515,-1,-8.1558,53.3199,2021,46,1,1629348317,1729284935,0
LTE,272,3,40112,10787606,-1,-8.2136,53.3155,597,28,1,1629348457,1729185099,0
LTE,272,3,40112,10787607,-1,-8.2512,53.3129,2406,37,1,1629348457,1729284932,0
LTE,272,3,40112,11008839,-1,-8.315,53.3075,1197,49,1,1629348640,1729284931,0
LTE,272,3,40112,11008841,-1,-8.3554,53.2962,2485,50,1,1629348662,1729284931,0
LTE,272,3,40112,11009025,-1,-8.429,53.2821,1478,50,1,1629348922,1729284929,0
LTE,272,3,40112,11458307,-1,-8.478,53.2844,4268,50,1,1629348965,1729284929,0
LTE,272,3,40112,11458305,-1,-8.5409,53.3055,4092,45,1,1629349044,1729185101,0
LTE,272,3,40112,11458306,-1,-8.5352,53.2778,3255,50,1,1629349059,1729284928,0
LTE,272,3,40112,11458376,-1,-8.5378,53.2781,1967,33,1,1629349112,1729284928,0
LTE,272,3,40112,11464450,-1,-8.8045,53.2933,1858,25,1,1629349570,1729284924,0
LTE,272,3,40112,11009793,-1,-8.7775,53.2798,3330,35,1,1629349691,1729284923,0
LTE,272,3,40112,10829078,-1,-8.8308,53.252,1000,7,1,1629349799,1729284923,0
LTE,272,3,40112,10829068,-1,-8.8309,53.2683,2507,31,1,1629349800,1729284923,0
