population,lon,lat,elevation,tower_height,max_distance_km,path_loss,tx_power
1539.4788665771484,-9.511993041110598,52.07545204749978,46.0,32.3,2.646,153.55045092624792,-23.55045092624792
586.1194534301758,-8.272317949025663,52.15189125331983,53.0,32.65,2.653,153.51294932558613,-23.512949325586135
1273.3083839416504,-8.541812534261519,51.86456795116887,72.0,33.6,2.672,153.41440440856596,-23.414404408565957
2095.2600059509277,-9.255973185136538,51.54637881357151,35.0,31.75,2.635,153.6107393687524,-23.610739368752405
602.1171226501465,-8.447489429428968,51.95095867397915,123.0,36.15,2.723,153.1714194778463,-23.171419477846314
1565.5304489135742,-8.663085097617651,52.123241909536105,64.0,33.2,2.664,153.45533075901415,-23.455330759014146
707.9509048461914,-8.32621686607283,51.922180229322905,119.0,35.95,2.7190000000000003,153.189423090354,-23.189423090354012
1323.8682556152344,-9.498518311848807,52.046753549232776,29.0,31.45,2.629,153.6443431540358,-23.644343154035795
2497.013521194458,-8.285792678287455,52.123241909536105,68.0,33.4,2.668,153.43476637717472,-23.434766377174725
1407.7332229614258,-8.74393347318841,51.75875352677023,71.0,33.55,2.671,153.41947607416336,-23.419476074163356
2081.957862854004,-8.636135639094066,52.123241909536105,75.0,33.75,2.675,153.39926412686032,-23.399264126860317
1564.2467231750488,-8.299267407549248,51.80688179087794,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
1211.6168365478516,-8.878680765806338,51.62372112338259,9.0,30.45,2.609,153.76018757611467,-23.760187576114674
2397.29856300354,-8.60918618057048,51.931775095252014,97.0,34.85,2.697,153.29156248594998,-23.29156248594998
594.190013885498,-8.258843219763872,52.142343519440566,22.0,31.1,2.622,153.68420766270668,-23.684207662706683
1454.6250801086426,-8.231893761240281,52.18052217275242,50.0,32.5,2.65,153.52894060520484,-23.528940605204838
2660.4864807128906,-8.568761992785104,51.9413679100809,56.0,32.8,2.6559999999999997,153.49707790500406,-23.497077905004062
832.1491241455078,-8.285792678287455,51.91258331212413,11.0,30.55,2.6109999999999998,153.74833009966042,-23.74833009966042
1190.3441925048828,-8.514863075737932,51.710573909669336,52.0,32.6,2.652,153.51826637296963,-23.518266372969634
1017.1400680541992,-8.204944302716697,51.83573410855874,49.0,32.45,2.649,153.5342978830571,-23.534297883057093
1629.7697563171387,-8.380115783120004,51.80688179087794,13.0,30.65,2.613,153.73653447832862,-23.736534478328622
3169.7159271240234,-8.60918618057048,51.8741751272506,26.0,31.3,2.626,153.66133996230738,-23.66133996230738
929.2474517822266,-8.366641053858212,51.931775095252014,27.0,31.35,2.627,153.6556597835472,-23.655659783547208
1188.7666912078857,-8.649610368355859,51.86456795116887,60.0,33.0,2.66,153.4761003266185,-23.476100326618507
1300.4852256774902,-8.555287263523313,51.931775095252014,37.0,31.85,2.637,153.59965211516342,-23.599652115163423
6383.251495361328,-8.636135639094066,52.142343519440566,62.0,33.1,2.662,153.4656897192773,-23.465689719277293
7122.466552734375,-8.622660909832273,51.88378025121842,31.0,31.55,2.6310000000000002,153.6330844823208,-23.63308448232081
1026.1394958496094,-9.579366687419565,51.87417512725058,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
1089.9020690917969,-8.299267407549248,51.84534744199091,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
1252.293197631836,-9.579366687419565,51.893383323240826,61.0,33.05,2.661,153.47088854496786,-23.470888544967863
5240.237121582031,-8.730458743926617,51.74912171225333,43.0,32.15,2.643,153.56672677929907,-23.566726779299074
2169.148681640625,-8.97300387063889,51.902984343486445,74.0,33.7,2.674,153.40429847684527,-23.40429847684527
561.1592864990234,-8.878680765806338,51.64303613333009,61.0,33.05,2.661,153.47088854496786,-23.470888544967863
